,formattedAddress,servesBeer,servesWine,location.latitude,location.longitude,displayName.text,displayName.languageCode
8472,"135 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741293,173.2824123,Hardy's Bar & TAB,en
8473,"8 Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2813166,173.24921129999998,La Farina Pizza and Pasta Bar,en
8474,"134 Milton Street, The Wood, Nelson 7010, New Zealand",True,True,-41.268877599999996,173.2945361,Sprig + Fern Milton Street,en
8475,"241 Hardy Street, Nelson 7010, New Zealand",True,True,-41.2741352,173.28548569999998,Le plônc | french restaurant | nelson,en
8476,"561 Main Road Stoke, Stoke, Nelson 7011, New Zealand",,,-41.3145416,173.23293170000002,Liquid Laundromat Stoke Nelson,en
8477,"295 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.2749004,173.28412400000002,Lombardi’s Ristorante,en
8478,"66 Trafalgar Street, The Wood, Nelson 7010, New Zealand",,,-41.2691805,173.2838754,Tides Hotel Bar & Eatery,en
8479,"K Dock, Nelson Marina, Port Nelson, Nelson 7010, New Zealand",,,-41.262701799999995,173.2800609,Gourmet Sailing,en
8480,"38 Bolt Road, Tāhunanui, Nelson 7011, New Zealand",,,-41.2920344,173.23272459999998,Nelson Golf Club,en
8481,"78 Rutherford Street, Nelson 7010, New Zealand",,,-41.2735141,173.2807392,Theatre Royal Nelson,en
8482,"132b Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",,,-41.288491199999996,173.2468816,Super Liquor Tahunanui South,en
8483,"48 Nile Street, Nelson 7010, New Zealand",,,-41.2764381,173.2865142,Nelson Centre of Musical Arts,en
8484,"Saltwater Creek Lane, Nelson 7010, New Zealand",,,-41.269328,173.28032249999998,Nelson Squash Racquets Club,en
8485,"300 Montebello Avenue, Stoke, Nelson 7011, New Zealand",,,-41.3280659,173.25194539999998,Ngawhatu Bowling Club,en
8486,"65 Renwick Place, Nelson South, Nelson 7010, New Zealand",,,-41.2823579,173.2767311,Auto Parts Store,en
8487,"278 Hardy Street, Nelson 7010, New Zealand",True,True,-41.274462,173.28640199999998,Urban Oyster Bar & Eatery,en
8488,"166b Tahunanui Drive, Tāhunanui, Nelson 7011, New Zealand",,,-41.290678899999996,173.2463015,Habitat for Humanity ReStore Nelson,en
8489,"13 Beach Road, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2813114,173.24860619999998,"Sprig + Fern Tavern, Tahuna",en
8490,"13 Beach Road, Tāhunanui, Nelson 7011, New Zealand",True,True,-41.2813114,173.24860619999998,"Sprig + Fern Tavern, Tahuna",en
8491,"8 Church Street, Nelson 7010, New Zealand",True,True,-41.274744999999996,173.2827192,East St.,en
8492,"284 Trafalgar Street, Nelson 7010, New Zealand",True,True,-41.274805,173.283567,Hopgoods Restaurant,en
8493,"95 Collingwood Street, Nelson 7010, New Zealand",True,True,-41.273275999999996,173.2870642,The Free House Pub,en
8494,"228 Songer Street, Stoke, Nelson 7011, New Zealand",,,-41.3134967,173.23324599999998,Liquorland Turf,en
8495,"322 Wakefield Quay, Stepneyville, Nelson 7010, New Zealand",True,True,-41.265743199999996,173.2669373,Nahm | Nelson,en
8496,"6 Edward Street, Wakefield 7025, New Zealand",True,True,-41.405841800000005,173.0425415,Little Sprig Wakefield,en
8497,"94 Flaxmore Road, Upper Moutere 7175, New Zealand",,,-41.2286169,173.02602290000002,Abel New Zealand,en
8498,"Mārahau 7197, New Zealand",,,-40.994569999999996,173.00300529999998,The Marahau Local Store,en
8499,"226 Queen Street, Richmond 7020, New Zealand",,,-41.3398579,173.1855463,Ambrosia Cafe,en
8500,"183 Queen Street, Richmond 7020, New Zealand",True,True,-41.341944399999996,173.1872222,Armadillo's Richmond,en
8501,"4C Central Park Lane, The Meadows, Richmond 7020, New Zealand",,,-41.33474400000001,173.1652769,On The Spot Meadows,en
8502,"Murchison Bowls Club, 25 Watson St, Murchison VIC 3610, Australia",,,-36.6193746,145.21703109999999,Murchison Bowls Club,en
8503,"22 Edward Street, Wakefield 7025, New Zealand",,,-41.4062157,173.0428924,Four Square Wakefield,en
8504,"243 Old Coach Road, Mahana 7173, New Zealand",,,-41.2645201,173.04482249999998,"Gravity Cellars - Winery, Cellar Door & Art Gallery",en
8505,"243 Old Coach Road, Mahana 7173, New Zealand",,,-41.2645201,173.04482249999998,"Gravity Cellars - Winery, Cellar Door & Art Gallery",en
8506,"13 McGlashen Avenue, Richmond 7020, New Zealand",True,,-41.3372415,173.1844456,"Crispy and Sip, Korean Fried Chicken",en
8507,"107 Appleby Highway, Nelson, Appleby 7081, New Zealand",True,True,-41.3381281,173.1595319,Appleby Garden Bar and Kitchen,en
8508,"345 Lower Queen Street, Richmond 7020, New Zealand",True,True,-41.33559030000001,173.1788434,Club Waimea,en
8509,"109 High Street, Motueka 7120, New Zealand",True,True,-41.1096779,173.01145029999998,Chokdee Motueka Thai Cusine,en
8510,"14 Whitby Way, Wakefield 7025, New Zealand",True,True,-41.4055489,173.0435461,The Villa,en
8511,"811 Abel Tasman Drive, Pōhara 7183, New Zealand",,,-40.833270299999995,172.8848902,Pohara General Store,en
8512,"399 Lower Queen Street, Richmond 7020, New Zealand",True,True,-41.3319733,173.1748108,Eat Italy Ristorante Pizzeria,en
8513,"12 Tasman Street, Collingwood 7073, New Zealand",,,-40.676576399999995,172.6822866,On the Spot Collingwood General Store,en
8514,"143 McShane Road, Appleby, Richmond 7022, New Zealand",True,True,-41.3354226,173.15832559999998,The Grape Escape Cafe & Catering,en
8515,"2032 Takaka Valley Highway, Tākaka 7110, New Zealand",,,-40.8690118,172.81841419999998,Rec Park Centre Golden Bay,en
8516,"501/6 Aranui Road, Mapua Wharf, Māpua 7005, New Zealand",True,True,-41.255985,173.1015975,Golden Bear Brewing Company,en
8517,"501/6 Aranui Road, Mapua Wharf, Māpua 7005, New Zealand",True,True,-41.255985,173.1015975,Golden Bear Brewing Company,en
8518,"108 High Street, Motueka 7120, New Zealand",True,True,-41.109740300000006,173.01087529999998,GK Eatery,en
8519,"36 Ellis Street, Brightwater 7022, New Zealand",True,True,-41.3756151,173.1090946,Headquarters Cafe & Bar,en
8520,"271 High Street, Motueka 7120, New Zealand",,,-41.1145881,173.0123993,New World Motueka,en
8521,"77 High Street, Motueka 7120, New Zealand",,,-41.1082076,173.0114889,Hotel Motueka,en
8522,"251 Queen Street, Richmond 7020, New Zealand",True,True,-41.3388632,173.18406059999998,Idoo Viet Kitchen and Bar,en
8523,"4 Sunrise Road, Upper Moutere 7173, New Zealand",,,-41.2755607,173.0124988,Heaphy Cellar Door & Cafe,en
8524,"4 Sunrise Road, Upper Moutere 7173, New Zealand",,,-41.2755607,173.0124988,Heaphy Cellar Door & Cafe,en
8525,"151 Aranui Road, Māpua 7005, New Zealand",,,-41.247522599999996,173.0904096,Mapua Indian Eatery,en
8526,,,,,,,
8527,"430 Abel Tasman Drive, Golden Bay, Motupipi 7183, New Zealand",,,-40.854127999999996,172.85210999999998,Kiwi Spirit Distillery,en
8528,"34 Hampden Street, Murchison 7007, New Zealand",,,-41.801730299999996,172.3308264,Murchison Sport Recreation And Cultural Centre,en
8529,"244 Queen Street, Richmond 7020, New Zealand",True,True,-41.339350599999996,173.1851333,MANGO RESTAURANT,en
8530,"84 Aranui Road, Māpua 7005, New Zealand",,,-41.2510982,173.093999,Mapua Bowling Club,en
8531,"Harvey Road, Mārahau 7197, New Zealand",,,-40.993112599999996,173.0008642,Old Macdonald's Holiday Park,en
8532,"101/6 Aranui Road, Māpua 7005, New Zealand",True,True,-41.2563682,173.10174899999998,The Jellyfish,en
8533,"44 Pah Street, Motueka 7120, New Zealand",,,-41.109256699999996,173.0063629,Motueka Bowling Club,en
8534,"41 Fairfax Street, Murchison 7007, New Zealand",,,-41.800273999999995,172.3256135,Four Square Murchison,en
8535,"20 Neudorf Road, Upper Moutere 7175, New Zealand",,,-41.245765899999995,173.0053204,Moutere Strawberries,en
8536,"3 Salisbury Road, Richmond 7050, New Zealand",,,-41.3419214,173.1885041,Super Liquor Richmond,en
8537,"806 Valley Road, Golden Downs 7095, New Zealand",,,-41.5411953,172.878279,Nelson Waimea Clay Target Club,en
8538,"138 Neudorf Road, Nelson 7175, New Zealand",,,-41.2462368,172.9922426,Neudorf Vineyards,en
8539,"138 Neudorf Road, Nelson 7175, New Zealand",,,-41.2462368,172.9922426,Neudorf Vineyards,en
8540,"243 Old Coach Road, Mahana 7173, New Zealand",,,-41.2645201,173.04482249999998,"Gravity Cellars - Winery, Cellar Door & Art Gallery",en
8541,"11a Commercial Street, Tākaka 7110, New Zealand",False,,-40.8601209,172.8057823,Kimlee's Thai Food,en
8542,"Owen River 7077, New Zealand",,,-41.686587499999995,172.45448449999998,Owen River Tavern & Motels,en
8543,"Owen River 7077, New Zealand",,,-41.686587499999995,172.45448449999998,Owen River Tavern & Motels,en
8544,"RD 2, 99 Tukurua Road, Tākaka 7182, New Zealand",,,-40.735079999999996,172.700326,Golden Bay Holiday Park,en
8545,"42 Eggers Road, Upper Moutere 7173, New Zealand",,,-41.2872908,173.0056036,Moutere Hills Vineyard,en
8546,,,,,,,
8547,"252 Queen Street, Richmond 7020, New Zealand",True,True,-41.3391453,173.1848202,Star & Garter Tavern/Restaurant,en
8548,"13 Willow Street, Tākaka 7110, New Zealand",,,-40.8611177,172.8068749,FreshChoice Takaka,en
8549,"3 Gladstone Road, Richmond 7020, New Zealand",,,-41.3371426,173.1813885,Black Bull Liquor Richmond,en
8550,"RD 3, 60 Takaka Hill Highway, Motueka 7198, New Zealand",,,-41.061451,172.97903359999998,Riwaka River Estate,en
8551,"276 Queen Street, Richmond 7020, New Zealand",True,True,-41.3383715,173.1840499,Chai-Yo Thai Restaurant Richmond,en
8552,"1385 Moutere Highway, Upper Moutere 7173, New Zealand",,,-41.2693392,173.00607119999998,On the Spot Upper Moutere,en
8553,"186 Queen Street, Richmond 7020, New Zealand",True,True,-41.3409832,173.1867643,The Ugly Dog and kitchen,en
8554,"74 Main Road St Arnaud, St Arnaud 7072, New Zealand",,,-41.801641599999996,172.84673859999998,NPD St Arnaud Alpine Store & cafe,en
8555,"6 Edward Street, Wakefield 7025, New Zealand",True,True,-41.405841800000005,173.0425415,Little Sprig Wakefield,en
8556,"94 Collingwood-Bainham Main Road, Collingwood 7073, New Zealand",,,-40.6824717,172.66186779999998,Collingwood Rugby Football Grounds,en
8557,"1259 State Highway 60, Onekaka 7182, New Zealand",True,True,-40.759513,172.70324599999998,Mussel Inn,en
8558,"3 Aaron Creek Road, Upper Tākaka 7183, New Zealand",,,-41.0338983,172.8230447,Upper Takaka Country Club,en
8559,"48 Edward Street, Wakefield 7025, New Zealand",,,-41.406816500000005,173.043521,The Wakefield Hotel Ltd,en
8560,"405 Lower Queen Street, Richmond 7020, New Zealand",True,True,-41.3319616,173.1745006,Joe's Garage Berryfields,en
8561,"10 Clifford Road, Wakefield 7025, New Zealand",,,-41.406134,173.0398296,Wakefield Recreation Reserve,en
8562,"2321 Takaka-Collingwood Highway, Collingwood 7073, New Zealand",,,-40.6813121,172.67311239999998,Zatori,en
8563,"42 Eggers Road, Upper Moutere 7173, New Zealand",True,True,-41.287369399999996,173.0054027,Moutere Hills Restaurant and Cellar Door,en
8564,"2 Kaiteriteri-Sandy Bay Road, Kaiteriteri 7197, New Zealand",,,-41.0370187,173.0170707,Abel Tasman Sea Shuttles,en
8565,"54 Ellis Street, Brightwater 7022, New Zealand",True,True,-41.376346999999996,173.1099063,Sprig + Fern Brightwater,en
8566,"54 Ellis Street, Brightwater 7022, New Zealand",True,True,-41.376346999999996,173.1099063,Sprig + Fern Brightwater,en
8567,"1115 Collingwood-Puponga Main Road, R.D.1, Collingwood 7073, New Zealand",True,True,-40.598746399999996,172.68689100000003,"Old School Cafe, Bar and Restaurant",en
8568,"54 Ellis Street, Brightwater 7022, New Zealand",True,True,-41.376346999999996,173.1099063,Sprig + Fern Brightwater,en
8569,"54 Ellis Street, Brightwater 7022, New Zealand",True,True,-41.376346999999996,173.1099063,Sprig + Fern Brightwater,en
8570,"225 Queen Street, Richmond 7020, New Zealand",,,-41.3396335,173.1848114,Coffee on Queen,en
8571,"151 McShane Road, Appleby 7081, New Zealand",,,-41.3357696,173.15768979999999,Connings Food Market,en
8572,"181 Queen Street, Richmond 7020, New Zealand",,,-41.342186,173.18737099999998,Liquorland Richmond,en
8573,"12 Tasman Street, Collingwood 7073, New Zealand",,,-40.676576399999995,172.6822866,On the Spot Collingwood General Store,en
8574,"400B High Street, Motueka 7120, New Zealand",,,-41.1240338,173.0102191,Liquorland Motueka South,en
8575,"108 High Street, Motueka 7120, New Zealand",,,-41.109671999999996,173.01091399999999,Woolworths Motueka,en
8576,"RD 1, 411 Paton Road, Hope 7020, New Zealand",,,-41.3766995,173.1368713,Greenhough Vineyard,en
8577,"92 McCallum Road, Tākaka 7183, New Zealand",,,-40.8802862,172.7796026,Headwaters Distillery,en
8578,"271 High Street, Motueka 7120, New Zealand",,,-41.1145881,173.0123993,New World Motueka,en
8579,"32 Waller Street, Murchison 7007, New Zealand",True,True,-41.800264399999996,172.3232214,Beechwoods Cafe,en
8580,"105 High Street, Motueka 7120, New Zealand",True,True,-41.109551599999996,173.0114477,The Smoking Barrel,en
8581,"288 Queen Street, Richmond 7020, New Zealand",True,True,-41.3380031,173.1834755,"Kasalong Thai Richmond Tasman, NZ",en
8582,"5087 Motueka Valley Highway, Kohatu 7096, New Zealand",True,True,-41.4516523,172.8367672,Kohatu Flat Rock Cafe,en
8583,"58 Ellis Street, Brightwater 7022, New Zealand",,,-41.3765382,173.10996229999998,Four Square Brightwater,en
8584,"2 Motupipi Street, Tākaka 7110, New Zealand",,,-40.86090720000001,172.8062205,Telegraph Hotel,en
8585,"SH65, Murchison 7077, New Zealand",,,-41.9530615,172.19698209999999,Maruia River Retreat,en
8586,"4b Central Park Lane, Richmond 7020, New Zealand",True,True,-41.3346233,173.1653638,Sprig + Fern The Meadows,en
8587,"4b Central Park Lane, Richmond 7020, New Zealand",True,True,-41.3346233,173.1653638,Sprig + Fern The Meadows,en
8588,"800 Abel Tasman Drive, Pōhara 7183, New Zealand",True,True,-40.833736599999995,172.8840836,Molly B’s,en
8589,,,,,,,
8590,"238 High Street, Motueka 7120, New Zealand",,,-41.1136899,173.01074839999998,Super Liquor Motueka,en
8591,"123 Lansdowne Road, Richmond 7081, New Zealand",,,-41.3069346,173.1471537,Nelson Speedway,en
8592,"Silky Otter Cinemas Unit 1/405 Lower Queen Street, Richmond 7020, New Zealand",,,-41.3322247,173.1748519,Silky Otter Cinemas Richmond,en
8593,"171 Westdale Road, Tasman 7081, New Zealand",,,-41.279371,173.076697,Playhouse Cafe and Theatre Restaurant,en
8594,"995 Abel Tasman Drive, Tākaka 7183, New Zealand",,,-40.8250901,172.8961534,Pohara Boat Club Inc,en
8595,"75 Main Road St Arnaud, St Arnaud 7072, New Zealand",,,-41.8022633,172.8469051,Alpine Lodge,en
8596,"738 Main Road, Riwaka 7198, New Zealand",,,-41.0650602,172.986485,Riwaka Rugby Club,en
8597,"42 Eggers Road, Upper Moutere 7173, New Zealand",True,True,-41.287369399999996,173.0054027,Moutere Hills Restaurant and Cellar Door,en
8598,"42 Eggers Road, Upper Moutere 7173, New Zealand",True,True,-41.287369399999996,173.0054027,Moutere Hills Restaurant and Cellar Door,en
8599,"Gladstone Road, Richmond 7020, New Zealand",,,-41.3404193,173.17312149999998,Richmond Football Club,en
8600,"1469 Motueka Valley Highway, Ngātīmoti 7196, New Zealand",True,True,-41.2002933,172.8704773,River Haven,en
8601,"1469 Motueka Valley Highway, Ngātīmoti 7196, New Zealand",True,True,-41.2002933,172.8704773,River Haven,en
8602,"76 Gladstone Road, Richmond 7020, New Zealand",,,-41.3449142,173.1681333,Big Barrel Richmond,en
8603,"4 Sunrise Road, Upper Moutere 7173, New Zealand",,,-41.2755607,173.0124988,Heaphy Cellar Door & Cafe,en
8604,"294 Queen Street, Richmond 7020, New Zealand",True,True,-41.3377194,173.1833194,Ben&Maxxi Asian Eatery,en
8605,"130 High Street, Motueka 7120, New Zealand",True,True,-41.110527399999995,173.01084330000003,Simply Indian,en
8606,"320 Aporo Road, Tasman, Nelson 7173, New Zealand",True,True,-41.1958312,173.05737299999998,Jester House Café,en
8607,"502 High Street South, South, Motueka 7120, New Zealand",True,True,-41.1324074,173.0092443,Toad Hall,en
8608,"502 High Street South, South, Motueka 7120, New Zealand",True,True,-41.1324074,173.0092443,Toad Hall,en
8609,"14 Hiawatha Lane, Tākaka 7172, New Zealand",,,-40.8541769,172.8090112,Takaka Bowling Club,en
8610,"5 Motupipi Street, Golden Bay, Tākaka 7110, New Zealand",,,-40.8604338,172.8064264,Liquorland Golden Bay,en
8611,"46 Commercial Street, Tākaka 7110, New Zealand",True,True,-40.8589486,172.8062859,The Dangerous Kitchen,en
8612,"266 Queen Street, Richmond 7020, New Zealand",True,True,-41.3385202,173.1841876,The Indian Cafe Richmond,en
8613,"151 McShane Road, Appleby 7081, New Zealand",,,-41.335833799999996,173.1576762,The Junction Shop,en
8614,"46A Commercial Street, Tākaka 7110, New Zealand",,,-40.8588962,172.8068098,Dancing Sands Distillery,en
8615,"20A Gladstone Road, Richmond 7020, New Zealand",,,-41.338273,173.1783466,Waimea Old Boys Rugby Football Clubrooms,en
8616,"61 Whitby Road, Nelson 7025, New Zealand",,,-41.4043205,173.0438196,Wakefield Bowling Club,en
8617,"14 Lord Rutherford Road North, Brightwater 7022, New Zealand",,,-41.3752658,173.10713389999998,Wanderers Community Sports Club,en
8618,"479 Riwaka-Kaiteriteri Road, Kaiteriteri 7197, New Zealand",,,-41.041965,173.01345999999998,Kaiteriteri Abel Tasman Inlet Views,en
8619,"42 Eggers Road, Upper Moutere 7173, New Zealand",True,True,-41.287369399999996,173.0054027,Moutere Hills Restaurant and Cellar Door,en
8620,"30 McPherson Street, Nelson 7020, New Zealand",,,-41.3329442,173.19345149999998,Action Centre,en
8621,"1 Commercial Street, Tākaka 7110, New Zealand",True,True,-40.86079,172.8057407,Roots Bar,en
8622,"271 Pomona Road, Richmond and Motueka 7010, New Zealand",,,-41.2311128,173.06781719999998,Ruby Bay Vineyard Lodge & Cottage,en
8623,"3/1 Aranui Road, Māpua 7005, New Zealand",True,True,-41.2565846,173.1016483,The Apple Shed Kitchen & Bar,en
8624,"Awaroa Bay, 7183, New Zealand",,,-40.862725,173.042824,Awaroa Lodge,en
8625,"15 Commercial Street, Golden Bay, Tākaka 7110, New Zealand",,,-40.859770499999996,172.80508609999998,Super Liquor Golden Bay,en
8626,"51 Baldwin Road Tasman, Nelson 7173, New Zealand",,,-41.194618299999995,173.048415,Blackenbrook Vineyard,en
8627,"59 Appleby Highway, Richmond 7081, New Zealand",,,-41.3419366,173.1619797,Waimea Estates,en
8628,"68 Tophouse Road, St Arnaud 7072, New Zealand",,,-41.763937,172.90211970000001,Tophouse Historical Inn,en
8629,"345 Lower Queen Street, Richmond 7020, New Zealand",True,True,-41.33559030000001,173.1788434,Club Waimea,en
8630,"11 Elizabeth Street, Collingwood 7073, New Zealand",True,True,-40.677563899999996,172.6825694,The Courthouse Cafe,en
8631,"275 Queen Street, Richmond 7020, New Zealand",True,True,-41.338066,173.18321,Eastern Cuisine Restaurant & Takeaway,en
8632,"24 Flaxmore Road, RD2, Upper Moutere 7175, New Zealand",,,-41.222987599999996,173.0152738,Flaxmore Vineyards,en
8633,"144 Salisbury Road, Richmond 7020, New Zealand",,,-41.334689999999995,173.2024841,Woolworths Richmond,en
